(iter 10) [0.0, 0.1140, -0.3820] = 439.9130, sampling [1.0, 0.3146, 0.7184]. Recommendation = [0.0, 0.3503, 0.1526], Current Cost = 5005.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 0.3818, -1.8660]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 87361.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.7660, 0.1369]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 87362.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 1.3399, -0.1133]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 88362.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.0367, -0.5997]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 88363.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, -0.4583, -1.9859]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 89363.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 1.0095, -1.8477]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 89364.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 1.0451, -0.5661]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 89365.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.2806, 0.6152]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 89366.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.1761, 0.5239]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 90366.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 1.7526, 0.8422]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 91366.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.8731, 1.2246]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 91367.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 0.5788, -0.1212]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 92367.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -1.1021, 0.8203]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 93367.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 0.5292, -1.4916]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 94367.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 1.2389, 1.0134]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 94368.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, 1.3707, 1.3946]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 95368.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 1.1470, -1.0816]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 96368.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -1.0507, 0.5844]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 96369.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, -0.9616, -1.5947]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 97369.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, 1.5114, 0.2779]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 97370.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.9222, 0.3901]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 97371.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.8967, 1.4704]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 98371.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [1.0, -1.9333, 0.2541]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 99371.00, Rho = 1.000
(iter 328) [0.0, 1.1047, 1.1942] = 456.2204, sampling [0.0, -0.3833, -0.3879]. Recommendation = [0.0, 1.1047, 1.1942], Current Cost = 99372.00, Rho = 1.000
