(iter 10) [0.0, -0.3830, -0.1121] = 447.6898, sampling [1.0, 0.5710, 0.1052]. Recommendation = [0.0, 0.0231, 0.0060], Current Cost = 5005.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.7365, -0.4788]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6442.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.0906, -1.5168]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6443.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.7989, -0.2452]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6444.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.9602, -1.5515]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6445.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.3146, -1.6252]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6446.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.4696, -1.8903]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6447.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.3665, -1.3812]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6448.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.5650, -1.4632]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6449.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.9707, 1.0241]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6450.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.6591, -0.9609]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6451.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.7546, -0.9169]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6452.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.2227, -1.9369]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6453.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.5785, -1.5400]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6454.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.9090, 0.5346]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6455.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.3407, -1.7389]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6456.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.9924, -0.4335]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6457.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.5767, -1.1542]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6458.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.6220, -1.9971]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6459.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.5190, -1.6916]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6460.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.4746, -1.4390]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6461.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.8433, -1.4186]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6462.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.5503, -1.3740]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6463.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.8919, -0.8102]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6464.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.8094, -0.4257]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6465.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.7704, -1.0231]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6466.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.8113, -0.3029]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6467.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.5737, -1.9690]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6468.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.9482, 0.8398]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6469.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.9453, 0.3518]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6470.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.8419, -0.5428]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6471.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.6933, -1.3257]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6472.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.3772, -1.2779]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6473.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.7216, -1.1695]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6474.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.8780, -0.3799]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6475.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.6653, -1.8338]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6476.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.8966, 0.4915]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6477.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.6711, -1.7273]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6478.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.8515, -0.6672]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6479.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.8262, -1.3620]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6480.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, 1.8880, -1.7841]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6481.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.5694, -1.8631]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6482.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [1.0, -1.5943, -1.6533]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6483.00, Rho = 1.000
(iter 426) [0.0, 0.4861, 0.2376] = 456.0357, sampling [0.0, 1.2571, 1.5935]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 6484.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [1.0, 1.3471, -1.4543]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 7484.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [1.0, -1.6991, -0.9833]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 7485.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [1.0, -1.9523, 0.3302]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 7486.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [1.0, -1.7188, -1.7922]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 7487.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [1.0, 1.9548, -0.5639]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 7488.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [1.0, 1.7816, -1.3116]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 7489.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [1.0, -1.9361, -1.6841]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 7490.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [1.0, -1.5270, -1.8466]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 7491.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [1.0, 1.8219, -1.4248]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 7492.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [1.0, -1.6453, -1.9547]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 7493.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [1.0, 1.6936, -1.9137]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 7494.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [1.0, -1.2269, -1.9465]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 7495.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 0.6379, 0.3928]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 7496.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [1.0, 1.8634, -1.4138]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 8496.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [1.0, 1.9267, -1.5948]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 8497.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [1.0, 1.6997, -1.8789]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 8498.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [1.0, 1.8669, -1.7506]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 8499.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.0452, -0.9687]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 8500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -0.8542, -0.4135]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 9500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.0809, -0.7054]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 10500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.1769, 0.3403]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 11500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.0047, 1.5780]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 12500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.4899, -0.2776]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 13500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.4742, 0.6294]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 14500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -0.3712, -0.2910]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 15500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 0.9601, 1.9555]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 16500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -0.8687, 0.9000]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 17500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.4572, 0.2724]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 18500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.8343, 1.2924]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 19500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.7616, 0.7120]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 20500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 0.3697, 0.7142]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 21500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.9267, -1.5948]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 22500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.3772, -1.2779]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 23500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -0.6017, 1.4563]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 24500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.5553, -0.7463]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 25500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.1033, 0.8135]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 26500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 0.7997, -1.0295]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 27500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.0447, -0.0244]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 28500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.0885, 0.5584]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 29500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 0.6687, 1.9282]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 30500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.4494, -0.7642]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 31500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -0.8743, 1.4847]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 32500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.4640, -0.8737]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 33500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 0.2794, 0.9572]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 34500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 0.3093, 1.1148]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 35500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.6467, 0.3682]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 36500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.7185, -1.9901]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 37500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.7417, -0.3961]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 38500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 0.0482, 1.8465]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 39500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -0.7247, 0.2535]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 40500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.0134, 1.5087]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 41500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.3720, 1.4035]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 42500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -0.3245, 1.9500]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 43500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.8014, -1.2078]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 44500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -0.8221, 1.6938]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 45500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.7704, -1.0231]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 46500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.2490, -0.4075]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 47500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.7546, -0.9169]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 48500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.7477, 0.8646]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 49500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 0.3615, -1.4422]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 50500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.3665, -1.3812]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 51500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.1282, -1.5007]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 52500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 0.9476, 1.7333]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 53500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.5899, 1.1062]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 54500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -0.7120, -1.3419]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 55500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.3185, 0.6130]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 56500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -0.5392, 0.9312]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 57500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.3889, 0.4969]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 58500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 0.8134, 0.5900]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 59500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 0.9726, -1.3122]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 60500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 0.5034, -1.7758]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 61500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.9523, 0.3302]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 62500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.9184, -1.7834]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 63500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.0531, 0.0960]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 64500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 0.5892, -0.5112]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 65500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -0.5851, -1.3554]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 66500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.9907, 0.6746]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 67500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 0.0771, -0.3234]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 68500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.9260, 0.3225]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 69500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -0.1732, -1.9297]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 70500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.9548, -0.5639]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 71500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.1452, -0.2006]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 72500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -0.1624, 0.6807]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 73500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -0.8080, 0.0261]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 74500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 0.7460, -1.6131]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 75500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -0.2244, -1.0974]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 76500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 0.0302, -1.7582]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 77500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.3676, -1.3035]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 78500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.1265, 1.0343]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 79500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 0.3564, -1.8650]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 80500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.6198, 0.3581]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 81500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -0.1313, -1.5213]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 82500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -0.3871, 0.4580]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 83500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.0754, 1.3490]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 84500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.6736, -0.2694]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 85500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.9066, 0.1580]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 86500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -0.0359, 1.1988]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 87500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.7808, 0.1863]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 88500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 0.7726, 1.3024]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 89500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -0.7949, -0.7970]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 90500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, 1.2689, 0.2605]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 91500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -0.4379, -1.1830]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 92500.00, Rho = 1.000
(iter 490) [0.0, 1.2571, 1.5935] = 456.2162, sampling [0.0, -1.8730, 0.4751]. Recommendation = [0.0, 1.2571, 1.5935], Current Cost = 93500.00, Rho = 1.000
