(iter 10) [0.0, 0.1900, -0.1146] = 453.3744, sampling [1.0, -0.0443, 0.5110]. Recommendation = [0.0, 0.0537, 0.2736], Current Cost = 5005.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, -0.1454, -0.5758]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 46402.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, -0.6018, -0.7762]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 46403.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, -0.6490, -0.4621]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 46404.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, -0.6856, -0.5769]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 46405.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, 1.4579, 0.9250]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 46406.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [0.0, -0.5111, 0.4325]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 46407.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [0.0, -0.0273, -0.2429]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 47407.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [0.0, 0.1694, 0.3054]. Recommendation = [0.0, 0.1837, 0.1322], Current Cost = 48407.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [0.0, 1.1399, 0.5367]. Recommendation = [0.0, -0.0528, -0.0488], Current Cost = 49407.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, 1.0166, 0.0838]. Recommendation = [0.0, -0.0528, -0.0488], Current Cost = 50407.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [0.0, 0.5502, -0.0717]. Recommendation = [0.0, -0.0528, -0.0488], Current Cost = 50408.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, 0.4988, -0.2290]. Recommendation = [0.0, 0.5557, 0.2254], Current Cost = 51408.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, 0.7160, -0.2925]. Recommendation = [0.0, 0.5557, 0.2254], Current Cost = 51409.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, 1.2525, 0.2664]. Recommendation = [0.0, 0.5557, 0.2254], Current Cost = 51410.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, 0.5384, -0.2815]. Recommendation = [0.0, 0.5557, 0.2254], Current Cost = 51411.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [0.0, 1.4347, 1.6854]. Recommendation = [0.0, 0.5557, 0.2254], Current Cost = 51412.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, 1.4944, 0.7999]. Recommendation = [0.0, 0.5557, 0.2254], Current Cost = 52412.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [0.0, 1.2049, 1.3473]. Recommendation = [0.0, 0.5557, 0.2254], Current Cost = 52413.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [1.0, -0.9179, -0.3051]. Recommendation = [0.0, 0.5557, 0.2254], Current Cost = 53413.00, Rho = 0.268
(iter 423) [0.0, 0.3589, 0.1195] = 455.8802, sampling [0.0, 0.7909, 0.6797]. Recommendation = [0.0, 0.5557, 0.2254], Current Cost = 53414.00, Rho = 0.268
(iter 467) [0.0, 0.7909, 0.6797] = 455.9624, sampling [0.0, 1.0396, 1.6889]. Recommendation = [0.0, 0.5557, 0.2254], Current Cost = 54414.00, Rho = 0.268
(iter 467) [0.0, 0.7909, 0.6797] = 455.9624, sampling [0.0, 0.6305, 0.5137]. Recommendation = [0.0, 0.5557, 0.2254], Current Cost = 55414.00, Rho = 0.268
(iter 467) [0.0, 0.7909, 0.6797] = 455.9624, sampling [0.0, -0.9028, 1.2621]. Recommendation = [0.0, 0.5557, 0.2254], Current Cost = 56414.00, Rho = 0.268
(iter 467) [0.0, 0.7909, 0.6797] = 455.9624, sampling [0.0, 0.2653, -0.2775]. Recommendation = [0.0, 0.5557, 0.2254], Current Cost = 57414.00, Rho = 0.268
(iter 467) [0.0, 0.7909, 0.6797] = 455.9624, sampling [1.0, 0.1321, -0.6273]. Recommendation = [0.0, 0.4467, 0.0760], Current Cost = 58414.00, Rho = 0.268
(iter 467) [0.0, 0.7909, 0.6797] = 455.9624, sampling [1.0, 0.4179, -0.4592]. Recommendation = [0.0, 0.4467, 0.0760], Current Cost = 58415.00, Rho = 0.268
(iter 467) [0.0, 0.7909, 0.6797] = 455.9624, sampling [1.0, -0.1325, -0.7977]. Recommendation = [0.0, 0.4467, 0.0760], Current Cost = 58416.00, Rho = 0.268
(iter 467) [0.0, 0.7909, 0.6797] = 455.9624, sampling [0.0, -0.8747, 0.6514]. Recommendation = [0.0, 0.4467, 0.0760], Current Cost = 58417.00, Rho = 0.268
(iter 467) [0.0, 0.7909, 0.6797] = 455.9624, sampling [0.0, 1.3617, 1.8532]. Recommendation = [0.0, 0.4467, 0.0760], Current Cost = 59417.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, -1.2623, 1.5518]. Recommendation = [0.0, 0.4467, 0.0760], Current Cost = 60417.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, -0.4711, -0.0892]. Recommendation = [0.0, 0.4467, 0.0760], Current Cost = 61417.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, 0.2495, 0.7335]. Recommendation = [0.0, 0.4467, 0.0760], Current Cost = 62417.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, -0.2540, 0.4442]. Recommendation = [0.0, 0.4467, 0.0760], Current Cost = 63417.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, 0.1837, 0.1322]. Recommendation = [0.0, 0.4467, 0.0760], Current Cost = 64417.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, -1.0934, 0.8609]. Recommendation = [0.0, 0.4467, 0.0760], Current Cost = 65417.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, 0.6413, 1.2960]. Recommendation = [0.0, 0.4467, 0.0760], Current Cost = 66417.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, -0.4258, 0.2895]. Recommendation = [0.0, 0.4467, 0.0760], Current Cost = 67417.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, -0.2950, -0.2756]. Recommendation = [0.0, 0.4467, 0.0760], Current Cost = 68417.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, -1.4601, 1.9296]. Recommendation = [0.0, 0.4467, 0.0760], Current Cost = 69417.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, -0.0528, -0.0488]. Recommendation = [0.0, 0.4467, 0.0760], Current Cost = 70417.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, 0.5010, 0.1006]. Recommendation = [0.0, 0.4467, 0.0760], Current Cost = 71417.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, 0.3690, -0.1294]. Recommendation = [0.0, 0.5557, 0.2254], Current Cost = 72417.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, -0.6359, 0.8056]. Recommendation = [0.0, 0.2942, -0.0540], Current Cost = 73417.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, 1.3215, 1.1577]. Recommendation = [0.0, 0.2942, -0.0540], Current Cost = 74417.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, -1.1797, 1.0637]. Recommendation = [0.0, 0.2942, -0.0540], Current Cost = 75417.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, 0.2816, 0.4565]. Recommendation = [0.0, 0.2942, -0.0540], Current Cost = 76417.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, 0.2075, -0.5205]. Recommendation = [0.0, 0.2942, -0.0540], Current Cost = 77417.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [1.0, 0.3453, -0.5399]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 78417.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [1.0, 0.2621, -0.6552]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 78418.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [1.0, 0.5754, -0.4356]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 78419.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [1.0, 0.1383, -0.7945]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 78420.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [1.0, 0.8523, -0.2120]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 78421.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [1.0, -0.4450, -0.9332]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 78422.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, -1.0761, 1.8363]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 78423.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, -0.3675, -0.7178]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 79423.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [1.0, -0.2044, -0.7352]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 80423.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [1.0, -0.0574, -0.7567]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 80424.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [1.0, -0.4729, -0.8125]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 80425.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [1.0, -0.6121, -0.6572]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 80426.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [1.0, -0.1644, -0.8887]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 80427.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, 1.6273, 1.5458]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 80428.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, 0.9460, 0.2228]. Recommendation = [0.0, 0.7111, 0.5414], Current Cost = 81428.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [1.0, 0.9203, 0.0015]. Recommendation = [0.0, 0.4134, 0.1832], Current Cost = 82428.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, 0.5384, -0.2815]. Recommendation = [0.0, 0.4134, 0.1832], Current Cost = 82429.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [1.0, 0.4658, -0.5868]. Recommendation = [0.0, 0.4134, 0.1832], Current Cost = 83429.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, 1.1145, 0.7213]. Recommendation = [0.0, 0.4134, 0.1832], Current Cost = 83430.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, 0.0537, 0.2736]. Recommendation = [0.0, 0.4134, 0.1832], Current Cost = 84430.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, 0.7308, -0.0429]. Recommendation = [0.0, 0.4134, 0.1832], Current Cost = 85430.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, -0.8279, 0.3796]. Recommendation = [0.0, 0.5122, 0.2854], Current Cost = 86430.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, 1.0238, 1.3095]. Recommendation = [0.0, 0.5122, 0.2854], Current Cost = 87430.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, -1.3330, 0.1963]. Recommendation = [0.0, 0.5122, 0.2854], Current Cost = 88430.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, 0.9031, 1.0651]. Recommendation = [0.0, 0.5122, 0.2854], Current Cost = 89430.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, 0.3063, 0.2969]. Recommendation = [0.0, 0.5122, 0.2854], Current Cost = 90430.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, -0.4652, 0.8875]. Recommendation = [0.0, 0.5122, 0.2854], Current Cost = 91430.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, 0.4640, 0.8829]. Recommendation = [0.0, 0.5122, 0.2854], Current Cost = 92430.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, -1.0412, 0.6053]. Recommendation = [0.0, 0.5122, 0.2854], Current Cost = 93430.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, -0.6924, -0.2269]. Recommendation = [0.0, 0.5122, 0.2854], Current Cost = 94430.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, 0.7226, 0.4110]. Recommendation = [0.0, 0.5122, 0.2854], Current Cost = 95430.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, -1.1311, 1.6132]. Recommendation = [0.0, 0.5122, 0.2854], Current Cost = 96430.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, 0.1251, -0.2359]. Recommendation = [0.0, 0.5122, 0.2854], Current Cost = 97430.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, -0.7958, 1.0400]. Recommendation = [0.0, 0.5122, 0.2854], Current Cost = 98430.00, Rho = 0.268
(iter 476) [0.0, 1.3617, 1.8532] = 456.1691, sampling [0.0, -0.1368, 0.2935]. Recommendation = [0.0, 0.5122, 0.2854], Current Cost = 99430.00, Rho = 0.268
