(iter 10) [0.0, 0.0180, -0.1069] = 454.1869, sampling [1.0, -0.0284, 0.5799]. Recommendation = [0.0, -0.2191, 0.5326], Current Cost = 5005.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.1714, -0.1683]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 42406.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.6906, 0.7527]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 43406.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -1.1991, 1.5782]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 44406.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, -0.8280, 1.5677]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 45406.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.3961, -0.2789]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 45407.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.3117, -0.0293]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 46407.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, -0.0212, 0.9783]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 47407.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.3614, 0.4005]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 47408.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.8195, 0.4746]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 48408.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.5910, 0.5404]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 49408.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, 0.4902, -0.8540]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 50408.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.2670, 0.0266]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 50409.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.9981, 1.0439]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 51409.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.9038, 0.9107]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 52409.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -1.3747, 1.5973]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 53409.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.5217, 0.0468]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 54409.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.6352, 0.6021]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 55409.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.0377, -0.2026]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 56409.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.4088, -0.2664]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 57409.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.8186, 0.7010]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 58409.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -1.0627, 1.1102]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 59409.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.3682, 0.0948]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 60409.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 1.1221, 1.6470]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 61409.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.6386, 0.1159]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 62409.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.7794, 0.1218]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 63409.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.2014, -0.1306]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 64409.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 1.1448, 1.0976]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 65409.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.6121, 0.2707]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 66409.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.9357, 0.7859]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 67409.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -1.1272, 0.8909]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 68409.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, 1.2366, 0.4798]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 69409.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.1196, 0.1650]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 69410.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.9741, 1.2573]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 70410.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, -0.2456, -0.9893]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 71410.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -1.2524, 1.8583]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 71411.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.9401, 0.9881]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 72411.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 1.2505, 1.9126]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 73411.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.0427, 0.1461]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 74411.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.6533, 0.2630]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 75411.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 1.5186, 1.8232]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 76411.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, -0.6077, 1.4774]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 77411.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.4192, 0.6967]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 77412.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.8447, 0.3647]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 78412.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, 0.4186, -1.1662]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 79412.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.4235, 0.2776]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 79413.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.2423, 0.3335]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 80413.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.3018, -0.1554]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 81413.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.1311, -0.0822]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 82413.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.6041, 0.3727]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 83413.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.5417, 0.4463]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 84413.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -1.2652, 1.2158]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 85413.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.8337, 0.8202]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 86413.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.8648, 1.1525]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 87413.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.0871, -0.5720]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 88413.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.4309, -0.0013]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 89413.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 1.0851, 1.1640]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 90413.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [1.0, 1.5290, 1.0939]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 91413.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.3638, 0.3998]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 91414.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -1.0771, 1.3052]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 92414.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.1825, -0.3595]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 93414.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.1831, 0.5727]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 94414.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.4913, -0.0734]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 95414.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -1.4629, 1.7384]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 96414.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 0.5645, 0.3213]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 97414.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, -0.3410, 0.0087]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 98414.00, Rho = 0.606
(iter 399) [0.0, 1.0539, 1.1067] = 456.2955, sampling [0.0, 1.0599, 0.8102]. Recommendation = [0.0, 1.0539, 1.1067], Current Cost = 99414.00, Rho = 0.606
