(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.3333, 0.4732]. Recommendation = [0.0, -0.0606, -0.1259], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.7306, 1.4683]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5443.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.5880, -0.8376]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5444.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.1721, -1.4143]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5445.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.2479, 0.3518]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5446.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.8602, 1.8893]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5447.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.2780, 1.9094]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5448.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.7054, 1.6305]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5449.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.3647, 1.8936]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5450.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.8248, 1.8160]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5451.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.1055, -1.3266]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5452.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.7245, 1.7254]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5453.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.4242, 1.3932]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5454.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.7411, 1.5727]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5455.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.4632, 1.7608]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5456.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.2148, -0.0649]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5457.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.3093, 0.6035]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5458.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.5088, -1.4480]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5459.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.4983, 1.3993]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5460.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.6440, 1.9124]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5461.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.8884, -0.7954]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5462.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.6244, -1.0318]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5463.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.3485, 1.7204]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5464.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.4591, -0.7770]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5465.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.6435, -0.9347]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5466.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.0175, 1.7663]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5467.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.4185, 0.8120]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5468.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.8685, 1.0099]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5469.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.2536, 1.5068]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5470.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.5939, 1.4543]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5471.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.6100, -1.9634]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5472.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.3197, -0.9996]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5473.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.3664, 0.3925]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5474.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.1333, -0.7360]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5475.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.6056, 1.2644]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5476.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.8234, -0.0839]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5477.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.9871, 1.8504]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5478.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.8401, 1.6382]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5479.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.0467, 1.4401]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5480.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.1065, -0.4275]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5481.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.1545, -1.2429]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5482.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.5362, 1.5170]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5483.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.5877, 1.7470]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5484.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.0212, 1.3228]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5485.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.2561, 0.6861]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5486.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.1545, -0.1985]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5487.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.3659, -1.2287]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5488.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.7376, -1.1922]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5489.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.8949, -0.6761]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5490.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.5161, 1.5902]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5491.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.8074, 1.7428]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5492.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.0856, -1.7631]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5493.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.1356, -0.0009]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5494.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.8887, 1.6717]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5495.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.2986, 0.4888]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5496.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.9767, -0.7101]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5497.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.8038, 1.7187]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5498.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.6850, -0.7454]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5499.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.7620, 1.8241]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5500.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.0661, -0.2206]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5501.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.3036, -1.2112]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5502.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.4941, 1.4326]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5503.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.6479, 1.6169]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5504.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.3040, 0.7401]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5505.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.7721, -0.9484]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5506.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.6918, 1.3612]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5507.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.2925, 0.5687]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5508.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.0672, 1.5719]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5509.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.6811, 1.7981]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5510.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.8818, -0.1812]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5511.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.8238, 1.8430]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5512.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.5247, -1.0398]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5513.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.7699, 1.9521]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5514.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.6664, 1.2214]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5515.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.2378, -1.3107]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5516.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.5611, -1.2276]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5517.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.0071, -1.4796]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5518.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.7032, 1.6511]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5519.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.3926, 0.3014]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5520.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.3208, -0.1798]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5521.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.5567, -1.3657]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5522.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.5291, 0.6955]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5523.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.5917, 1.3817]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5524.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.4293, 0.2828]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5525.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.7403, 1.0759]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5526.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.3294, 1.6830]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5527.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.0025, 1.9924]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5528.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.4524, 0.8882]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5529.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.6582, 1.4831]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5530.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.4558, 0.4832]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5531.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.7559, -0.0581]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5532.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.9891, 1.9483]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5533.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.1725, -1.8235]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5534.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.1761, -0.8842]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5535.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.8628, 1.6909]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5536.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.3693, 1.8644]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5537.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.3854, 0.7633]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5538.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.7944, -1.5090]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5539.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.0936, -0.3176]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5540.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.3067, -1.5389]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5541.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.2867, 1.5314]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5542.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.8019, -1.0611]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5543.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.2742, 0.1751]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5544.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.3419, -1.3952]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5545.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.9053, -1.0057]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5546.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.6212, 1.6546]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5547.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.3811, -0.0730]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5548.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.8042, 0.5208]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5549.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.2179, -1.9970]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5550.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.0022, -0.4499]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5551.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.1733, -0.4522]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5552.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.7177, 1.8349]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5553.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.2259, 0.0177]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5554.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.0284, 1.3656]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5555.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.3004, -1.9458]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5556.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.8749, 1.7344]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5557.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.4860, -1.6704]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5558.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.0239, -0.6948]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5559.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.1920, -0.6051]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5560.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.4289, -1.3077]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5561.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.9078, -0.8498]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5562.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.6814, 1.0592]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5563.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.2508, -1.3451]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5564.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.5813, 1.3292]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5565.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.3447, -0.5158]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5566.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.0417, -1.3566]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5567.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.7975, 1.2480]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5568.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.6956, 1.7067]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5569.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.1064, 0.1973]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5570.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.4923, -1.2550]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5571.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.0631, -0.3277]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5572.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.6995, 0.8318]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5573.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.7829, 1.2743]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5574.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.6358, -1.0937]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5575.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.1877, -0.1383]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5576.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.5555, 1.1720]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5577.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.0524, 1.8834]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5578.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.6376, -1.0492]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5579.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.0362, -1.1685]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5580.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.4545, -1.6965]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5581.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.7321, 0.7898]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5582.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.3192, -0.2136]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5583.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.4427, 0.1464]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5584.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.7230, -0.9139]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5585.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.1366, -1.6072]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5586.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.4518, 0.0121]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5587.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.0885, -0.9276]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5588.00, Rho = 1.000
